variable,unique_id,kept,reason_non_numeric_pred,reason_true_is_77_88_99,reason_true_not_in_brace_allowed,reason_pred_not_in_brace_allowed,reason_participant_excluded_due_to_any_special
eisced,IT_69635,True,False,False,False,False,False
eisced,IT_54905,True,False,False,False,False,False
eisced,IT_64916,True,False,False,False,False,False
eisced,IT_58554,True,False,False,False,False,False
eisced,IT_67060,True,False,False,False,False,False
eisced,IT_55952,True,False,False,False,False,False
eisced,IT_79302,True,False,False,False,False,False
eisced,IT_78177,True,False,False,False,False,False
eisced,IT_78954,True,False,False,False,False,False
eisced,IT_56505,True,False,False,False,False,False
eisced,IT_86151,True,False,False,False,False,False
eisced,IT_70986,True,False,False,False,False,False
eisced,IT_79231,True,False,False,False,False,False
eisced,IT_64065,True,False,False,False,False,False
eisced,IT_72520,True,False,False,False,False,False
eisced,IT_74775,True,False,False,False,False,False
eisced,IT_68245,True,False,False,False,False,False
eisced,IT_64026,True,False,False,False,False,False
eisced,IT_57400,True,False,False,False,False,False
eisced,IT_74938,True,False,False,False,False,False
eisced,IT_73145,True,False,False,False,False,False
eisced,IT_54074,True,False,False,False,False,False
eisced,IT_81882,True,False,False,False,False,False
eisced,IT_63861,True,False,False,False,False,False
eisced,IT_58544,True,False,False,False,False,False
eisced,IT_77293,True,False,False,False,False,False
eisced,IT_84013,True,False,False,False,False,False
eisced,IT_62776,True,False,False,False,False,False
eisced,IT_67817,True,False,False,False,False,False
eisced,IT_76258,True,False,False,False,False,False
eisced,IT_84044,True,False,False,False,False,False
eisced,IT_56859,True,False,False,False,False,False
eisced,IT_67084,True,False,False,False,False,False
eisced,IT_61824,True,False,False,False,False,False
eisced,IT_57211,True,False,False,False,False,False
eisced,IT_57765,True,False,False,False,False,False
eisced,IT_66651,True,False,False,False,False,False
eisced,IT_66864,True,False,False,False,False,False
eisced,IT_83673,True,False,False,False,False,False
eisced,IT_72696,True,False,False,False,False,False
eisced,IT_86287,True,False,False,False,False,False
eisced,IT_66866,True,False,False,False,False,False
eisced,IT_80877,True,False,False,False,False,False
eisced,IT_61575,True,False,False,False,False,False
eisced,IT_54089,True,False,False,False,False,False
eisced,IT_74031,True,False,False,False,False,False
eisced,IT_51929,True,False,False,False,False,False
eisced,IT_83501,True,False,False,False,False,False
eisced,IT_77571,True,False,False,False,False,False
eisced,IT_57775,True,False,False,False,False,False
eisced,IT_57497,True,False,False,False,False,False
eisced,IT_68548,True,False,False,False,False,False
eisced,IT_80867,True,False,False,False,False,False
eisced,IT_52536,True,False,False,False,False,False
eisced,IT_76850,True,False,False,False,False,False
eisced,IT_56950,True,False,False,False,False,False
eisced,IT_56816,True,False,False,False,False,False
eisced,IT_84359,True,False,False,False,False,False
eisced,IT_57090,True,False,False,False,False,False
eisced,IT_55457,True,False,False,False,False,False
eisced,IT_69905,True,False,False,False,False,False
eisced,IT_82379,True,False,False,False,False,False
eisced,IT_54617,True,False,False,False,False,False
eisced,IT_84512,True,False,False,False,False,False
eisced,IT_74109,True,False,False,False,False,False
eisced,IT_60528,True,False,False,False,False,False
eisced,IT_81505,True,False,False,False,False,False
eisced,IT_55737,True,False,False,False,False,False
eisced,IT_77068,True,False,False,False,False,False
eisced,IT_78148,True,False,False,False,False,False
eisced,IT_62030,True,False,False,False,False,False
eisced,IT_64072,True,False,False,False,False,False
eisced,IT_82905,True,False,False,False,False,False
eisced,IT_77154,True,False,False,False,False,False
eisced,IT_73710,True,False,False,False,False,False
eisced,IT_71744,True,False,False,False,False,False
eisced,IT_79577,True,False,False,False,False,False
eisced,IT_50481,True,False,False,False,False,False
eisced,IT_63083,True,False,False,False,False,False
eisced,IT_50866,True,False,False,False,False,False
eisced,IT_58238,True,False,False,False,False,False
eisced,IT_72750,True,False,False,False,False,False
eisced,IT_55558,True,False,False,False,False,False
eisced,IT_70996,True,False,False,False,False,False
eisced,IT_66615,True,False,False,False,False,False
eisced,IT_79610,True,False,False,False,False,False
eisced,IT_67095,True,False,False,False,False,False
eisced,IT_82334,True,False,False,False,False,False
eisced,IT_54108,True,False,False,False,False,False
eisced,IT_82939,True,False,False,False,False,False
eisced,IT_58802,True,False,False,False,False,False
eisced,IT_78599,True,False,False,False,False,False
eisced,IT_79818,True,False,False,False,False,False
eisced,IT_77225,True,False,False,False,False,False
eisced,IT_65353,True,False,False,False,False,False
eisced,IT_83003,True,False,False,False,False,False
eisced,IT_54265,True,False,False,False,False,False
eisced,IT_80110,False,False,True,True,False,False
eisced,IT_66462,True,False,False,False,False,False
eisced,IT_73073,True,False,False,False,False,False
eisced,IT_56801,True,False,False,False,False,False
eisced,IT_75648,True,False,False,False,False,False
eisced,IT_68501,True,False,False,False,False,False
eisced,IT_65875,True,False,False,False,False,False
eisced,IT_82161,True,False,False,False,False,False
eisced,IT_72589,True,False,False,False,False,False
eisced,IT_85584,True,False,False,False,False,False
eisced,IT_69142,True,False,False,False,False,False
eisced,IT_57365,True,False,False,False,False,False
eisced,IT_69440,True,False,False,False,False,False
eisced,IT_67600,True,False,False,False,False,False
eisced,IT_58964,True,False,False,False,False,False
eisced,IT_63789,True,False,False,False,False,False
eisced,IT_73543,True,False,False,False,False,False
eisced,IT_81666,True,False,False,False,False,False
eisced,IT_50443,True,False,False,False,False,False
eisced,IT_82598,True,False,False,False,False,False
eisced,IT_73272,True,False,False,False,False,False
eisced,IT_86053,True,False,False,False,False,False
eisced,IT_70162,True,False,False,False,False,False
eisced,IT_66374,True,False,False,False,False,False
eisced,IT_52323,True,False,False,False,False,False
eisced,IT_53877,True,False,False,False,False,False
eisced,IT_69868,True,False,False,False,False,False
eisced,IT_69594,True,False,False,False,False,False
eisced,IT_69117,True,False,False,False,False,False
eisced,IT_72881,True,False,False,False,False,False
eisced,IT_63461,False,False,True,True,False,False
eisced,IT_70025,True,False,False,False,False,False
eisced,IT_67678,True,False,False,False,False,False
eisced,IT_52563,True,False,False,False,False,False
eisced,IT_74868,True,False,False,False,False,False
eisced,IT_50931,True,False,False,False,False,False
eisced,IT_58669,True,False,False,False,False,False
eisced,IT_50835,True,False,False,False,False,False
eisced,IT_63743,True,False,False,False,False,False
eisced,IT_82054,True,False,False,False,False,False
eisced,IT_50633,True,False,False,False,False,False
eisced,IT_62320,True,False,False,False,False,False
eisced,IT_66588,True,False,False,False,False,False
eisced,IT_64164,True,False,False,False,False,False
eisced,IT_79754,True,False,False,False,False,False
eisced,IT_51028,True,False,False,False,False,False
eisced,IT_79805,True,False,False,False,False,False
eisced,IT_56109,True,False,False,False,False,False
eisced,IT_61949,True,False,False,False,False,False
eisced,IT_62669,True,False,False,False,False,False
eisced,IT_78541,True,False,False,False,False,False
eisced,IT_81925,True,False,False,False,False,False
eisced,IT_78346,True,False,False,False,False,False
eisced,IT_67891,True,False,False,False,False,False
eisced,IT_61528,True,False,False,False,False,False
eisced,IT_66600,True,False,False,False,False,False
eisced,IT_53971,True,False,False,False,False,False
eisced,IT_68789,True,False,False,False,False,False
eisced,IT_53096,True,False,False,False,False,False
eisced,IT_57727,True,False,False,False,False,False
eisced,IT_57700,True,False,False,False,False,False
eisced,IT_81682,True,False,False,False,False,False
eisced,IT_67635,True,False,False,False,False,False
eisced,IT_80146,True,False,False,False,False,False
eisced,IT_79475,True,False,False,False,False,False
eisced,IT_72554,True,False,False,False,False,False
eisced,IT_75481,True,False,False,False,False,False
eisced,IT_65129,True,False,False,False,False,False
eisced,IT_68697,True,False,False,False,False,False
eisced,IT_50626,True,False,False,False,False,False
eisced,IT_67241,True,False,False,False,False,False
eisced,IT_70909,True,False,False,False,False,False
eisced,IT_72235,True,False,False,False,False,False
eisced,IT_61800,True,False,False,False,False,False
eisced,IT_62437,True,False,False,False,False,False
eisced,IT_84765,True,False,False,False,False,False
eisced,IT_80038,True,False,False,False,False,False
eisced,IT_69446,True,False,False,False,False,False
eisced,IT_86008,True,False,False,False,False,False
eisced,IT_73440,True,False,False,False,False,False
eisced,IT_51192,True,False,False,False,False,False
eisced,IT_59490,True,False,False,False,False,False
eisced,IT_52293,True,False,False,False,False,False
eisced,IT_78719,True,False,False,False,False,False
eisced,IT_77583,True,False,False,False,False,False
eisced,IT_65583,True,False,False,False,False,False
eisced,IT_52757,True,False,False,False,False,False
eisced,IT_56921,True,False,False,False,False,False
eisced,IT_85686,True,False,False,False,False,False
eisced,IT_68708,True,False,False,False,False,False
eisced,IT_60616,True,False,False,False,False,False
eisced,IT_66085,True,False,False,False,False,False
eisced,IT_63605,True,False,False,False,False,False
eisced,IT_82789,True,False,False,False,False,False
eisced,IT_57353,True,False,False,False,False,False
eisced,IT_64380,True,False,False,False,False,False
eisced,IT_75510,True,False,False,False,False,False
eisced,IT_83961,True,False,False,False,False,False
eisced,IT_71962,True,False,False,False,False,False
eisced,IT_79815,True,False,False,False,False,False
eisced,IT_74804,True,False,False,False,False,False
eisced,IT_64318,True,False,False,False,False,False
eisced,IT_74641,True,False,False,False,False,False
eisced,IT_60995,True,False,False,False,False,False
eisced,IT_71510,True,False,False,False,False,False
eisced,IT_77677,True,False,False,False,False,False
eisced,IT_55799,True,False,False,False,False,False
eisced,IT_56918,True,False,False,False,False,False
eisced,IT_69860,True,False,False,False,False,False
eisced,IT_83860,True,False,False,False,False,False
eisced,IT_74494,True,False,False,False,False,False
eisced,IT_79342,True,False,False,False,False,False
eisced,IT_85585,True,False,False,False,False,False
eisced,IT_81865,True,False,False,False,False,False
eisced,IT_84986,True,False,False,False,False,False
eisced,IT_74961,True,False,False,False,False,False
eisced,IT_50897,False,False,True,True,False,False
eisced,IT_67376,True,False,False,False,False,False
eisced,IT_55363,True,False,False,False,False,False
eisced,IT_78771,True,False,False,False,False,False
eisced,IT_55527,True,False,False,False,False,False
eisced,IT_50771,True,False,False,False,False,False
eisced,IT_74448,True,False,False,False,False,False
eisced,IT_70315,True,False,False,False,False,False
eisced,IT_57349,True,False,False,False,False,False
eisced,IT_64140,True,False,False,False,False,False
eisced,IT_67030,True,False,False,False,False,False
eisced,IT_54126,True,False,False,False,False,False
eisced,IT_51300,True,False,False,False,False,False
eisced,IT_68063,True,False,False,False,False,False
eisced,IT_79203,True,False,False,False,False,False
eisced,IT_83280,True,False,False,False,False,False
eisced,IT_79655,True,False,False,False,False,False
eisced,IT_84045,True,False,False,False,False,False
eisced,IT_59204,True,False,False,False,False,False
eisced,IT_60341,True,False,False,False,False,False
eisced,IT_82780,True,False,False,False,False,False
